"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez","symbol","chr","start","end","strand","biotype","description"
"871","ENSG00000159216",3484.73176765636,0.424395410969953,0.119207445708544,3.56014180529945,0.000370654583928497,0.00469361511170325,100506403,"RUNX1","21",34787801,36004667,-1,"protein_coding","runt-related transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10471]"
"872","ENSG00000159216",3484.73176765636,0.424395410969953,0.119207445708544,3.56014180529945,0.000370654583928497,0.00469361511170325,861,"RUNX1","21",34787801,36004667,-1,"protein_coding","runt-related transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10471]"
"890","ENSG00000161921",174.532093289407,-0.94216109277024,0.264660658659899,-3.55988342786133,0.000371019453699456,0.00469431046472703,58191,"CXCL16","17",4733526,4739922,-1,"protein_coding","chemokine (C-X-C motif) ligand 16 [Source:HGNC Symbol;Acc:HGNC:16642]"
"1093","ENSG00000172260",1416.17240606519,1.32340844240192,0.371883249698985,3.55866644564694,0.000372742544763701,0.00471217515897015,257194,"NEGR1","1",71395940,72282734,-1,"protein_coding","neuronal growth regulator 1 [Source:HGNC Symbol;Acc:HGNC:17302]"
"711","ENSG00000143786",82.9595713890804,-0.878782005114204,0.247059803677099,-3.55696067120149,0.000375170297207905,0.0047349617926781,149111,"CNIH3","1",224434660,224740549,1,"protein_coding","cornichon family AMPA receptor auxiliary protein 3 [Source:HGNC Symbol;Acc:HGNC:26802]"
"1094","ENSG00000172296",199.119646417046,-0.73301530362921,0.206071887146376,-3.5570854121821,0.000374992259226427,0.0047349617926781,55304,"SPTLC3","20",13008979,13169103,1,"protein_coding","serine palmitoyltransferase, long chain base subunit 3 [Source:HGNC Symbol;Acc:HGNC:16253]"
"202","ENSG00000099365",89.8519670138821,-0.93009497190437,0.261626953409637,-3.55504262761526,0.000377917814077152,0.00476566635653494,112755,"STX1B","16",30989256,31010628,-1,"protein_coding","syntaxin 1B [Source:HGNC Symbol;Acc:HGNC:18539]"
"1085","ENSG00000171617",761.328627866691,-1.13334087557071,0.319131761926105,-3.5513258496443,0.000383295556472935,0.00482946023526007,8507,"ENC1","5",74627406,74641424,-1,"protein_coding","ectodermal-neural cortex 1 (with BTB domain) [Source:HGNC Symbol;Acc:HGNC:3345]"
"359","ENSG00000111684",957.276086712647,0.488001822302056,0.137437354045626,3.55072189573768,0.000384176132889672,0.00483653161480804,10162,"LPCAT3","12",6976186,7018510,-1,"protein_coding","lysophosphatidylcholine acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:30244]"
"803","ENSG00000152601",6267.90309599415,0.754258376554391,0.212541496751542,3.54875818643598,0.000387052343870212,0.00486869414278601,4154,"MBNL1","3",152243828,152465780,1,"protein_coding","muscleblind-like splicing regulator 1 [Source:HGNC Symbol;Acc:HGNC:6923]"
"1220","ENSG00000184743",3645.56609321059,0.727685478086466,0.205183466682817,3.54651127525473,0.000390368037151697,0.00490632690677382,25923,"ATL3","11",63624087,63671921,-1,"protein_coding","atlastin GTPase 3 [Source:HGNC Symbol;Acc:HGNC:24526]"
"758","ENSG00000147576",285.165410380658,1.21648658683034,0.343378591832517,3.54269781449764,0.000396056257072661,0.00497369155337102,137872,"ADHFE1","8",66430185,66471601,1,"protein_coding","alcohol dehydrogenase, iron containing, 1 [Source:HGNC Symbol;Acc:HGNC:16354]"
"673","ENSG00000139946",393.118425709642,-0.716718720217602,0.202357931911789,-3.54183655390406,0.000397351602921999,0.00498582437966336,57161,"PELI2","14",56117814,56301526,1,"protein_coding","pellino E3 ubiquitin protein ligase family member 2 [Source:HGNC Symbol;Acc:HGNC:8828]"
"1270","ENSG00000189241",1842.59388965075,-0.264746119855918,0.0747779381326921,-3.54043086058525,0.000399474287412072,0.00500830967123827,7259,"TSPYL1","6",116276578,116279903,-1,"protein_coding","TSPY-like 1 [Source:HGNC Symbol;Acc:HGNC:12382]"
"358","ENSG00000111450",1126.89662060933,0.623359622792607,0.176088471462095,3.54003653741064,0.000400071639972474,0.00501165011363368,2054,"STX2","12",130789600,130839266,-1,"protein_coding","syntaxin 2 [Source:HGNC Symbol;Acc:HGNC:3403]"
"942","ENSG00000164172",963.854427768746,-0.442590834842862,0.12505247321612,-3.53924095589828,0.000401279392276747,0.00502262512068705,4338,"MOCS2","5",53095679,53110063,-1,"protein_coding","molybdenum cofactor synthesis 2 [Source:HGNC Symbol;Acc:HGNC:7193]"
"622","ENSG00000136546",5044.42099175424,1.39633224030776,0.39456287339235,3.53893469069316,0.000401745233135446,0.00502430351431571,6332,"SCN7A","2",166403573,166494247,-1,"protein_coding","sodium channel, voltage gated, type VII alpha subunit [Source:HGNC Symbol;Acc:HGNC:10594]"
"867","ENSG00000158985",391.216749659149,0.547238422748333,0.154690686860819,3.53763005293721,0.000403735301699696,0.00504502569656922,56990,"CDC42SE2","5",131245493,131398447,1,"protein_coding","CDC42 small effector 2 [Source:HGNC Symbol;Acc:HGNC:18547]"
"698","ENSG00000143106",1049.29398745129,0.440030012684925,0.124395751300208,3.53733956413824,0.000404179659279974,0.00504641462472812,5686,"PSMA5","1",109399031,109426427,-1,"protein_coding","proteasome (prosome, macropain) subunit, alpha type, 5 [Source:HGNC Symbol;Acc:HGNC:9534]"
"1347","ENSG00000204406",614.236734066002,-0.518717864126486,0.146684281619266,-3.53628799487099,0.000405792056760764,0.00506237289921068,55777,"MBD5","2",148021011,148516971,1,"protein_coding","methyl-CpG binding domain protein 5 [Source:HGNC Symbol;Acc:HGNC:20444]"
"243","ENSG00000101843",620.74518023219,-0.429628728055496,0.121545313054224,-3.53472065075704,0.000408206460203258,0.00508830192574349,5716,"PSMD10","X",108084207,108091618,-1,"protein_coding","proteasome (prosome, macropain) 26S subunit, non-ATPase, 10 [Source:HGNC Symbol;Acc:HGNC:9555]"
"875","ENSG00000159792",1123.48520205676,0.318627073214637,0.0901494916456932,3.53443006053666,0.000408655569639702,0.00508971102154053,5681,"PSKH1","16",67893272,67929678,1,"protein_coding","protein serine kinase H1 [Source:HGNC Symbol;Acc:HGNC:9529]"
"168","ENSG00000088854",1564.56322164098,0.329875163707168,0.0933532696366045,3.53362196087261,0.000409906921475161,0.00510110133585975,25943,"C20orf194","20",3249305,3407625,-1,"protein_coding","chromosome 20 open reading frame 194 [Source:HGNC Symbol;Acc:HGNC:17721]"
"8","ENSG00000007866",1620.52184915199,0.553934405005565,0.156823157332197,3.5322232661862,0.000412081278935805,0.00512394989284299,7005,"TEAD3","6",35473597,35497076,-1,"protein_coding","TEA domain family member 3 [Source:HGNC Symbol;Acc:HGNC:11716]"
"601","ENSG00000135503",748.574909316066,0.377752726058334,0.106989726896469,3.53073829624664,0.000414401543593139,0.00514857373069573,91,"ACVR1B","12",51951667,51997078,1,"protein_coding","activin A receptor, type IB [Source:HGNC Symbol;Acc:HGNC:172]"
"1405","ENSG00000244274",339.865706254131,0.861662317712955,0.244233333348352,3.52802914286871,0.000418666060431959,0.00519729302069018,55861,"DBNDD2","20",45406057,45410610,1,"protein_coding","dysbindin (dystrobrevin binding protein 1) domain containing 2 [Source:HGNC Symbol;Acc:HGNC:15881]"
"319","ENSG00000107821",477.12701719012,-1.10906101597831,0.314424098587751,-3.52727739686526,0.000419856638101777,0.00520780408194219,81621,"KAZALD1","10",101061841,101068131,1,"protein_coding","Kazal-type serine peptidase inhibitor domain 1 [Source:HGNC Symbol;Acc:HGNC:25460]"
"1338","ENSG00000198890",209.705042925793,-0.521305817490039,0.147839099664407,-3.52617013140229,0.000421616029029398,0.00522534759382179,55170,"PRMT6","1",107056679,107059294,1,"protein_coding","protein arginine methyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:18241]"
"537","ENSG00000130635",9398.83228781876,-0.532839298156551,0.151140738774796,-3.52545119519692,0.000422762067404338,0.00523526697533827,1289,"COL5A1","9",134641774,134844843,1,"protein_coding","collagen, type V, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2209]"
"46","ENSG00000046653",1108.59812915392,2.71782056058993,0.771533583528744,3.52262120355086,0.000427301608511847,0.00528715920009144,2824,"GPM6B","X",13771031,13938638,-1,"protein_coding","glycoprotein M6B [Source:HGNC Symbol;Acc:HGNC:4461]"
"183","ENSG00000092841",12461.7673228204,0.61638901549386,0.175028664624183,3.5216461076096,0.000428876257248047,0.00528935742347042,4637,"MYL6","12",56158161,56163496,1,"protein_coding","myosin, light chain 6, alkali, smooth muscle and non-muscle [Source:HGNC Symbol;Acc:HGNC:7587]"
"248","ENSG00000102221",228.869886727572,-0.763346721413924,0.216724238507332,-3.52220280791573,0.000427976598812176,0.00528935742347042,9767,"JADE3","X",46912276,47061242,1,"protein_coding","jade family PHD finger 3 [Source:HGNC Symbol;Acc:HGNC:22982]"
"543","ENSG00000131323",600.844116648105,-0.456564747294099,0.129642811402165,-3.52171279190937,0.00042876839872522,0.00528935742347042,7187,"TRAF3","14",102777476,102911500,1,"protein_coding","TNF receptor-associated factor 3 [Source:HGNC Symbol;Acc:HGNC:12033]"
"1403","ENSG00000243364",78.5511692230813,-0.875465146217584,0.248590649261437,-3.52171390524379,0.000428766598177404,0.00528935742347042,1945,"EFNA4","1",155063731,155069553,1,"protein_coding","ephrin-A4 [Source:HGNC Symbol;Acc:HGNC:3224]"
"294","ENSG00000105855",1880.37894439014,-0.499702778823455,0.141920546350258,-3.52100377059002,0.00042991650332596,0.00529787261421616,3696,"ITGB8","7",20330702,20415754,1,"protein_coding","integrin, beta 8 [Source:HGNC Symbol;Acc:HGNC:6163]"
"925","ENSG00000163660",1762.50336519408,0.436118258657129,0.123912532595473,3.51956537020262,0.000432254500920576,0.00532235318409929,57018,"CCNL1","3",157146508,157160760,-1,"protein_coding","cyclin L1 [Source:HGNC Symbol;Acc:HGNC:20569]"
"397","ENSG00000114861",1748.62156231814,-0.381224596793641,0.108364281925201,-3.51799126078078,0.000434826682366559,0.00534533287698177,27086,"FOXP1","3",70954693,71583989,-1,"protein_coding","forkhead box P1 [Source:HGNC Symbol;Acc:HGNC:3823]"
"1383","ENSG00000221994",28.0831792554951,-1.2201847999617,0.346825920881895,-3.51814765418646,0.000434570489063887,0.00534533287698177,57232,"ZNF630","X",47983356,48071658,-1,"protein_coding","zinc finger protein 630 [Source:HGNC Symbol;Acc:HGNC:28855]"
"1089","ENSG00000171824",1545.48230291835,0.61839847764208,0.175797356937314,3.51767790150901,0.000435340431083394,0.00534584502309655,5394,"EXOSC10","1",11066618,11099881,-1,"protein_coding","exosome component 10 [Source:HGNC Symbol;Acc:HGNC:9138]"
"1256","ENSG00000187987",56.617284146762,-0.957759585824261,0.27228143725085,-3.51753536889805,0.000435574299009649,0.00534584502309655,222696,"ZSCAN23","6",28431930,28443502,-1,"protein_coding","zinc finger and SCAN domain containing 23 [Source:HGNC Symbol;Acc:HGNC:21193]"
"345","ENSG00000109919",1250.06788720961,0.328141505868028,0.0933781486650398,3.5141144963702,0.000441222587804524,0.00541078226097127,23788,"MTCH2","11",47617315,47642623,-1,"protein_coding","mitochondrial carrier 2 [Source:HGNC Symbol;Acc:HGNC:17587]"
"746","ENSG00000146535",2962.45859163879,0.385709211224505,0.109824196644347,3.51206039297131,0.000444646944657176,0.00544473396382251,2768,"GNA12","7",2728112,2844324,-1,"protein_coding","guanine nucleotide binding protein (G protein) alpha 12 [Source:HGNC Symbol;Acc:HGNC:4380]"
"868","ENSG00000159023",386.749704769812,-0.816488996977658,0.232483982050906,-3.51202259086768,0.000444710195658531,0.00544473396382251,2035,"EPB41","1",28887091,29120046,1,"protein_coding","erythrocyte membrane protein band 4.1 [Source:HGNC Symbol;Acc:HGNC:3377]"
"1299","ENSG00000197006",1822.2721188461,-0.27221455644336,0.077637262702947,-3.50623588424154,0.000454492245282956,0.00556000408304553,51108,"METTL9","16",21597218,21657473,1,"protein_coding","methyltransferase like 9 [Source:HGNC Symbol;Acc:HGNC:24586]"
"585","ENSG00000134444",643.332528616576,0.350645485239684,0.100017041279758,3.50585740942779,0.000455138977275199,0.00556342196193131,57614,"KIAA1468","18",62187258,62307829,1,"protein_coding","KIAA1468 [Source:HGNC Symbol;Acc:HGNC:29289]"
"203","ENSG00000099840",39.8817535498606,1.17405707460454,0.334961713834461,3.50504856559445,0.000456523997154763,0.00557585156202329,113177,"IZUMO4","19",2096429,2099593,1,"protein_coding","IZUMO family member 4 [Source:HGNC Symbol;Acc:HGNC:26950]"
"618","ENSG00000136270",575.08033632519,0.510722480795024,0.145764442240166,3.5037521699122,0.000458752080232162,0.00559854976238202,9238,"TBRG4","7",45100100,45112047,-1,"protein_coding","transforming growth factor beta regulator 4 [Source:HGNC Symbol;Acc:HGNC:17443]"
"556","ENSG00000132256",546.322160338758,-0.578633438887766,0.165179681901488,-3.50305456595356,0.000459955229903057,0.0056087133308227,85363,"TRIM5","11",5663557,5938619,-1,"protein_coding","tripartite motif containing 5 [Source:HGNC Symbol;Acc:HGNC:16276]"
"196","ENSG00000096968",708.610929724162,0.671549287549616,0.191957538691455,3.49842622554687,0.000468012547311814,0.00570237331378714,3717,"JAK2","9",4985033,5128183,1,"protein_coding","Janus kinase 2 [Source:HGNC Symbol;Acc:HGNC:6192]"
"314","ENSG00000107438",2895.01569945324,0.748489145186812,0.213986965846535,3.49782587096266,0.000469067278931565,0.00571063017638147,9124,"PDLIM1","10",95237572,95291024,-1,"protein_coding","PDZ and LIM domain 1 [Source:HGNC Symbol;Acc:HGNC:2067]"
"434","ENSG00000118680",5800.4251385365,0.506143925977202,0.144747373870176,3.49673995765313,0.000470980698477784,0.00572642603564614,103910,"MYL12B","18",3261909,3278284,1,"protein_coding","myosin, light chain 12B, regulatory [Source:HGNC Symbol;Acc:HGNC:29827]"
"1384","ENSG00000223519",48.5413058221818,-0.949682807544837,0.271597085769699,-3.49666052142445,0.000471120953477391,0.00572642603564614,NA,"KIF28P","1",246771837,246830059,-1,"unitary_pseudogene","kinesin family member 28, pseudogene [Source:HGNC Symbol;Acc:HGNC:49205]"
"1386","ENSG00000223953",479.552154656347,0.553692840569406,0.15842768767705,3.49492471100185,0.000474195497896577,0.00575917467172707,114902,"C1QTNF5","11",119338942,119340883,-1,"protein_coding","C1q and tumor necrosis factor related protein 5 [Source:HGNC Symbol;Acc:HGNC:14344]"
"88","ENSG00000068784",277.284228387818,-0.580173150249416,0.166024793957494,-3.49449703517145,0.000474955884864145,0.00576378756111176,55133,"SRBD1","2",45388680,45612165,-1,"protein_coding","S1 RNA binding domain 1 [Source:HGNC Symbol;Acc:HGNC:25521]"
"558","ENSG00000132334",76.2036139387389,1.26695486513995,0.362606810716342,3.49401839043519,0.000475808240792498,0.0057648926454419,5791,"PTPRE","10",127907061,128085855,1,"protein_coding","protein tyrosine phosphatase, receptor type, E [Source:HGNC Symbol;Acc:HGNC:9669]"
"633","ENSG00000137193",759.575218281802,-0.849195729541743,0.243030653304133,-3.49419185603326,0.000475499173838832,0.0057648926454419,5292,"PIM1","6",37170203,37175426,1,"protein_coding","Pim-1 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:8986]"
"39","ENSG00000034533",123.555150794096,-0.677034347749304,0.193882441626299,-3.49198381282128,0.000479447302031167,0.00579970398503356,28990,"ASTE1","3",131013875,131027649,-1,"protein_coding","asteroid homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:25021]"
"447","ENSG00000120688",401.2637113406,0.400605491593217,0.114721241858853,3.49199054248471,0.000479435222627393,0.00579970398503356,11193,"WBP4","13",41061274,41084006,1,"protein_coding","WW domain binding protein 4 [Source:HGNC Symbol;Acc:HGNC:12739]"
"991","ENSG00000166579",1396.71328445403,0.391370392875435,0.112083894818664,3.491762964774,0.000479843870600858,0.00579986865143655,81565,"NDEL1","17",8413131,8490411,1,"protein_coding","nudE neurodevelopment protein 1-like 1 [Source:HGNC Symbol;Acc:HGNC:17620]"
"177","ENSG00000091262",53.4209603979305,-1.22792873350445,0.351770604778491,-3.49070876538327,0.000481741076300256,0.00581815677876187,105369239,"ABCC6","16",16148928,16223522,-1,"protein_coding","ATP-binding cassette, sub-family C (CFTR/MRP), member 6 [Source:HGNC Symbol;Acc:HGNC:57]"
"178","ENSG00000091262",53.4209603979305,-1.22792873350445,0.351770604778491,-3.49070876538327,0.000481741076300256,0.00581815677876187,368,"ABCC6","16",16148928,16223522,-1,"protein_coding","ATP-binding cassette, sub-family C (CFTR/MRP), member 6 [Source:HGNC Symbol;Acc:HGNC:57]"
"436","ENSG00000118729",12.5317994565874,-4.73200035574311,1.3557400258611,-3.4903449521877,0.000482397440389438,0.00582144162127333,845,"CASQ2","1",115700007,115768781,-1,"protein_coding","calsequestrin 2 (cardiac muscle) [Source:HGNC Symbol;Acc:HGNC:1513]"
"59","ENSG00000055163",281.201391195112,-0.816686645360887,0.23401042473139,-3.48995839094913,0.00048309575864338,0.0058252271215398,26999,"CYFIP2","5",157266079,157395595,1,"protein_coding","cytoplasmic FMR1 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:13760]"
"1365","ENSG00000213064",1913.44187701361,0.76066855522892,0.218035487417994,3.48873738049186,0.000485307696625758,0.00584724348878052,375035,"SFT2D2","1",168225938,168253025,1,"protein_coding","SFT2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25140]"
"466","ENSG00000122971",530.0002419275,0.983022237620271,0.281905242481305,3.48706618212487,0.000488350492419448,0.00587922751008946,35,"ACADS","12",120725735,120740008,1,"protein_coding","acyl-CoA dehydrogenase, C-2 to C-3 short chain [Source:HGNC Symbol;Acc:HGNC:90]"
"1287","ENSG00000196526",2134.94123998317,-0.578238777822346,0.165931167447586,-3.4848111220877,0.000492484547325501,0.00592428790249778,60312,"AFAP1","4",7758714,7939926,-1,"protein_coding","actin filament associated protein 1 [Source:HGNC Symbol;Acc:HGNC:24017]"
"787","ENSG00000150768",471.906702227555,0.440748324650482,0.12651119200444,3.48386824649485,0.000494222715680444,0.00594047859442883,1737,"DLAT","11",112024814,112064390,1,"protein_coding","dihydrolipoamide S-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:2896]"
"327","ENSG00000108828",12520.6531965197,-0.5921344476511,0.170034048052238,-3.48244633609607,0.000496854794145329,0.00596265123401823,10493,"VAT1","17",43014605,43025123,-1,"protein_coding","vesicle amine transport 1 [Source:HGNC Symbol;Acc:HGNC:16919]"
"1320","ENSG00000198176",1763.76682733252,0.35815684395294,0.102840082431618,3.48265807926681,0.000496462012797956,0.00596265123401823,7027,"TFDP1","13",113584721,113641470,1,"protein_coding","transcription factor Dp-1 [Source:HGNC Symbol;Acc:HGNC:11749]"
"252","ENSG00000102580",2156.88679159265,0.421759373171772,0.121159584898209,3.48102358988855,0.000499501496951077,0.00598966759408081,5611,"DNAJC3","13",95677139,95794989,1,"protein_coding","DnaJ (Hsp40) homolog, subfamily C, member 3 [Source:HGNC Symbol;Acc:HGNC:9439]"
"5","ENSG00000004487",1255.80031118487,-0.334106853788666,0.0960056309005419,-3.48007560238615,0.000501272307956827,0.00600614644304283,23028,"KDM1A","1",23019448,23083689,1,"protein_coding","lysine (K)-specific demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079]"
"797","ENSG00000151893",1119.6902418642,0.674599384455902,0.193911631929701,3.47890107335318,0.000503474409744472,0.00602776279492492,143384,"CACUL1","10",118674167,118755249,-1,"protein_coding","CDK2-associated, cullin domain 1 [Source:HGNC Symbol;Acc:HGNC:23727]"
"107","ENSG00000072571",40.4580992508944,1.31137159752629,0.37700593831387,3.47838446097507,0.000504445849388303,0.00603462274011521,3161,"HMMR","5",163460203,163491945,1,"protein_coding","hyaluronan-mediated motility receptor (RHAMM) [Source:HGNC Symbol;Acc:HGNC:5012]"
"375","ENSG00000113441",1341.48732146486,0.564700219351547,0.162519290402308,3.47466579477219,0.000511490171288393,0.00611406364969432,4012,"LNPEP","5",96935394,97037515,1,"protein_coding","leucyl/cystinyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:6656]"
"56","ENSG00000054277",398.815306592801,0.718791971303946,0.206925503665691,3.47367510804867,0.00051338225232349,0.00613112358565226,23596,"OPN3","1",241590102,241677376,-1,"protein_coding","opsin 3 [Source:HGNC Symbol;Acc:HGNC:14007]"
"612","ENSG00000136068",2104.26331534807,0.497890122854041,0.143339814731571,3.47349495174406,0.000513727027414508,0.00613112358565226,2317,"FLNB","3",58008400,58172251,1,"protein_coding","filamin B, beta [Source:HGNC Symbol;Acc:HGNC:3755]"
"640","ENSG00000137821",269.541909666162,-0.61242840295412,0.176421800522977,-3.47138732933607,0.000517776565116816,0.00617458746353872,54839,"LRRC49","15",70853239,71053657,1,"protein_coding","leucine rich repeat containing 49 [Source:HGNC Symbol;Acc:HGNC:25965]"
"844","ENSG00000157107",877.208429253503,0.486059747212198,0.140091084184259,3.46959801219679,0.000521237849646028,0.00621097343264288,115548,"FCHO2","5",72955981,73090522,1,"protein_coding","FCH domain only 2 [Source:HGNC Symbol;Acc:HGNC:25180]"
"380","ENSG00000113597",281.56433324799,-0.491439633764968,0.141675447697549,-3.46877064270234,0.000522845607220692,0.00622523327150737,80006,"TRAPPC13","5",65624716,65666233,1,"protein_coding","trafficking protein particle complex 13 [Source:HGNC Symbol;Acc:HGNC:25828]"
"336","ENSG00000109674",49.0167958372032,-1.3952685531929,0.402322116590266,-3.46803840916822,0.000524272349065883,0.00623071306226033,55247,"NEIL3","4",177309836,177362943,1,"protein_coding","nei-like DNA glycosylase 3 [Source:HGNC Symbol;Acc:HGNC:24573]"
"614","ENSG00000136156",15187.053388374,0.485800553353654,0.140077423177101,3.46808602225251,0.00052417946577532,0.00623071306226033,9445,"ITM2B","13",48233158,48270357,1,"protein_coding","integral membrane protein 2B [Source:HGNC Symbol;Acc:HGNC:6174]"
"1231","ENSG00000185480",184.951458109104,-0.71397444074715,0.205880846888178,-3.46790122315233,0.000524540056413465,0.00623071306226033,55010,"PARPBP","12",102120185,102197520,1,"protein_coding","PARP1 binding protein [Source:HGNC Symbol;Acc:HGNC:26074]"
"58","ENSG00000054965",1799.69956913152,-0.36365866341693,0.104879706578876,-3.46738826107829,0.000525542189337066,0.00623772449648109,23201,"FAM168A","11",73400487,73598189,-1,"protein_coding","family with sequence similarity 168, member A [Source:HGNC Symbol;Acc:HGNC:28999]"
"1390","ENSG00000230685",272.458954673751,-0.706963809962749,0.204005225663506,-3.46542010217347,0.000529403803483928,0.00627863790427885,1192,"CLIC1","CHR_HSCHR6_MHC_COX_CTG1",31717988,31727162,-1,"protein_coding","chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062]"
"1033","ENSG00000168811",40.2549537459119,-1.9423072446964,0.560687534372812,-3.46415271541407,0.000531904450098792,0.00630077731182995,3592,"IL12A","3",159988750,159996019,1,"protein_coding","interleukin 12A [Source:HGNC Symbol;Acc:HGNC:5969]"
"1318","ENSG00000197943",58.922436032169,1.80727025666458,0.521721379353301,3.46405251574083,0.000532102620127468,0.00630077731182995,5336,"PLCG2","16",81739097,81962693,1,"protein_coding","phospholipase C, gamma 2 (phosphatidylinositol-specific) [Source:HGNC Symbol;Acc:HGNC:9066]"
"81","ENSG00000067177",500.370533720129,0.896341367356682,0.258847338740598,3.46281855443352,0.00053454873583408,0.00631985995644585,5255,"PHKA1","X",72578814,72714319,-1,"protein_coding","phosphorylase kinase, alpha 1 (muscle) [Source:HGNC Symbol;Acc:HGNC:8925]"
"1150","ENSG00000177409",828.242849901093,-0.586805172269768,0.169455221222945,-3.46289224985126,0.000534402353667143,0.00631985995644585,219285,"SAMD9L","7",93130055,93148369,-1,"protein_coding","sterile alpha motif domain containing 9-like [Source:HGNC Symbol;Acc:HGNC:1349]"
"583","ENSG00000134333",13722.6628941095,0.879986553879567,0.25418801774117,3.46195136064841,0.000536274062939083,0.0063353125454075,3939,"LDHA","11",18394388,18408425,1,"protein_coding","lactate dehydrogenase A [Source:HGNC Symbol;Acc:HGNC:6535]"
"1081","ENSG00000171509",36.8453134295342,-1.7619991147265,0.509251967486628,-3.4599750756442,0.000540225389402486,0.00637701755456014,59350,"RXFP1","4",158315311,158653372,1,"protein_coding","relaxin/insulin-like family peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:19718]"
"111","ENSG00000073169",481.209781646981,0.528644674488147,0.152808904367618,3.4595148540321,0.000541149428654419,0.00637798295484139,83642,"SELO","22",50200979,50217616,1,"protein_coding","selenoprotein O [Source:EntrezGene;Acc:83642]"
"1250","ENSG00000187134",12808.2930220562,0.991943825984556,0.286718418604866,3.45964459071455,0.000540888792632234,0.00637798295484139,1645,"AKR1C1","10",4963253,5107522,1,"protein_coding","aldo-keto reductase family 1, member C1 [Source:HGNC Symbol;Acc:HGNC:384]"
"958","ENSG00000164920",4636.99445582527,-0.74448818353587,0.215306055563841,-3.45781349059697,0.000544578248968838,0.00641340402848604,116039,"OSR2","8",98944403,98952104,1,"protein_coding","odd-skipped related transciption factor 2 [Source:HGNC Symbol;Acc:HGNC:15830]"
"979","ENSG00000166037",829.312771116244,-0.373421493773783,0.108000769831544,-3.45758177794688,0.000545046790859726,0.00641393445809678,9702,"CEP57","11",95789965,95832693,1,"protein_coding","centrosomal protein 57kDa [Source:HGNC Symbol;Acc:HGNC:30794]"
"1004","ENSG00000167114",398.832555658138,0.470899936416427,0.136231082059937,3.45662626543072,0.00054698288539574,0.00643172034108578,10999,"SLC27A4","9",128340646,128361470,1,"protein_coding","solute carrier family 27 (fatty acid transporter), member 4 [Source:HGNC Symbol;Acc:HGNC:10998]"
"1040","ENSG00000169085",48.8452176303761,1.44590086334952,0.418392783545098,3.45584560779993,0.000548569435925507,0.00644537168897735,254778,"C8orf46","8",66460003,66518524,1,"protein_coding","chromosome 8 open reading frame 46 [Source:HGNC Symbol;Acc:HGNC:28498]"
"625","ENSG00000136783",285.695977112012,0.524116298624033,0.151681690522902,3.455369575703,0.000549538991114286,0.00644731588863258,25934,"NIPSNAP3A","9",104747688,104760122,1,"protein_coding","nipsnap homolog 3A (C. elegans) [Source:HGNC Symbol;Acc:HGNC:23619]"
"778","ENSG00000149403",48.1633674278063,-2.2595447865224,0.653943040112222,-3.45526238207941,0.000549757537097091,0.00644731588863258,2900,"GRIK4","11",120511759,120988904,1,"protein_coding","glutamate receptor, ionotropic, kainate 4 [Source:HGNC Symbol;Acc:HGNC:4582]"
"862","ENSG00000158552",359.099205694015,-0.430153163871207,0.124496680748455,-3.45513760917312,0.000550012025626497,0.00644731588863258,130617,"ZFAND2B","2",219195237,219209651,1,"protein_coding","zinc finger, AN1-type domain 2B [Source:HGNC Symbol;Acc:HGNC:25206]"
"1215","ENSG00000184205",759.278060504158,-0.652458671572487,0.188877625855227,-3.45439894544519,0.000551520863526332,0.00646000268995073,64061,"TSPYL2","X",53082367,53088540,1,"protein_coding","TSPY-like 2 [Source:HGNC Symbol;Acc:HGNC:24358]"
"498","ENSG00000126214",2546.62685023745,0.290977251571646,0.0842423573407854,3.45404925451642,0.000552236506655157,0.00646338631630012,3831,"KLC1","14",103561896,103714249,1,"protein_coding","kinesin light chain 1 [Source:HGNC Symbol;Acc:HGNC:6387]"
"1182","ENSG00000181472",571.952946111848,-0.577066095632185,0.16712200755514,-3.45296292256295,0.000554465208208493,0.00648445990603677,57621,"ZBTB2","6",151364117,151391548,-1,"protein_coding","zinc finger and BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20868]"
"1084","ENSG00000171608",404.901199995409,0.723190389458403,0.209514612121606,3.45174201519964,0.000556980000324583,0.00650884421675603,5293,"PIK3CD","1",9651732,9729114,1,"protein_coding","phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit delta [Source:HGNC Symbol;Acc:HGNC:8977]"
